key,label,shot,clean_accuracy,clean_accuracy_stderr,deranged_accuracy,deranged_accuracy_stderr,accuracy_gap,clean_edit_distance,clean_edit_distance_stderr,deranged_edit_distance,deranged_edit_distance_stderr,edit_distance_gap,clean_file,deranged_file,clean_sha256,deranged_sha256
timesfm,TimesFM 2.5 200M,48,0.32,0.027485074002616273,0.14375,0.024642327775228907,0.17625000000000002,1.76875,0.13508993216641746,2.79625,0.12527312333175433,1.0275,results/remote_principal_runs/timesfm/clean/timesfm2_5_fp32_sine_lobe_2bit_iozero_ic48.json,results/remote_principal_runs/timesfm/deranged/timesfm2_5_fp32_sine_lobe_2bit_iozero_deranged_ic48.json,6ef371250372c4653db9b6e774c0e93415b9bd20503e1702b1218e38d6020936,3499ff253b30ca6d9a07c148d0c6df01bd5cfb21377254abea2c3ffda1bd7d77
progen2,ProGen2 base,1,0.12125,0.018071040368501202,0.12125,0.018071040368501202,0.0,3.07625,0.09633260917731384,3.07625,0.09633260917731384,0.0,results/remote_principal_runs/progen2/clean/ProGen2-base-bf16_ic1.json,results/remote_principal_runs/progen2/deranged/ProGen2-base-bf16_ic1.json,97e6eb9d2b6fae086ea63aa7b48cc4327950a6cfe13de789b77d7a0447ecde98,9fb4c54608c4c6975d0cc2db0d4f0ece11d4719a205028cd3f86726f53f645a3
progen2,ProGen2 base,2,0.14375,0.020130179238189015,0.15875,0.024990844283052906,-0.015000000000000013,2.855,0.10134387405305172,2.9025,0.09806492644151525,0.047499999999999876,results/remote_principal_runs/progen2/clean/ProGen2-base-bf16_ic2.json,results/remote_principal_runs/progen2/deranged/ProGen2-base-bf16_ic2.json,19a22f5876827f6469e34afe5853d5cae44e93f792e5b20eb4c48b8878cedeb0,103a391b306bcf7e9ff8b9eeefb132423cc3645e9606d8ca142f45e3aafb8f86
progen2,ProGen2 base,4,0.16625,0.022336315382096593,0.135,0.023006367146790673,0.03125,2.60875,0.09444239265448028,3.06,0.12634978304994304,0.45124999999999993,results/remote_principal_runs/progen2/clean/ProGen2-base-bf16_ic4.json,results/remote_principal_runs/progen2/deranged/ProGen2-base-bf16_ic4.json,fbbdbe12c263c80bef6a21c3c77dfd26d356085d66f8ed1f4f17765f43b99d6e,f0a1edddf85360476cb2028b135004d6678522d73cc578aeebcefb1cd098186a
progen2,ProGen2 base,8,0.2,0.0267682723394769,0.14,0.02242270674512285,0.06,2.42,0.11219121483818903,2.975,0.11809194329295743,0.5550000000000002,results/remote_principal_runs/progen2/clean/ProGen2-base-bf16_ic8.json,results/remote_principal_runs/progen2/deranged/ProGen2-base-bf16_ic8.json,33832b1084ed5eb282df357e01b73205cf908c94bdde80c51c2071e44e473d34,689957d58ab4b8c927ec80bf218cc08be6d5f122ea660159e8cad368c69db0e0
progen2,ProGen2 base,16,0.22125,0.027857807693624233,0.15875,0.02524219801455611,0.0625,2.2475,0.12257727927287095,2.87875,0.13365792639375634,0.6312500000000001,results/remote_principal_runs/progen2/clean/ProGen2-base-bf16_ic16.json,results/remote_principal_runs/progen2/deranged/ProGen2-base-bf16_ic16.json,a55e0cc5faf0cab6c8887befa1294b98c48bf0a35f815eb3e8d27ce6e371d4a7,2a21a9527f7017b97f68f38a9003971d927ccae91fb432472600e4dd11bb7dfd
progen2,ProGen2 base,32,0.26375,0.029882714759776118,0.1475,0.025708397794722976,0.11624999999999999,2.02375,0.11631026460083027,2.89125,0.1254116328396818,0.8674999999999997,results/remote_principal_runs/progen2/clean/ProGen2-base-bf16_ic32.json,results/remote_principal_runs/progen2/deranged/ProGen2-base-bf16_ic32.json,2d7efa7cc8a1e5ad0fcf30449d8437aaf96a7a6df25544adb6f5afbdfd14a2a0,a311a85a757025c521b2d520b03b293f424a1440af2a04f5371a29bc4b1bf1cb
progen2,ProGen2 base,48,0.285,0.02946706773345595,0.1575,0.025600120343782794,0.12749999999999997,1.99375,0.12695907984285904,2.87875,0.12725807658280694,0.8850000000000002,results/remote_principal_runs/progen2/clean/ProGen2-base-bf16_ic48.json,results/remote_principal_runs/progen2/deranged/ProGen2-base-bf16_ic48.json,5c1a739dd7499488132683080b419a75fb801123c47d5a6e2de8bbc5dd520831,e7b02a392f4860376180141305846033cebee8f318ce5e75371e4419c05fe736
chessgpt,ChessGPT 50M,1,0.0875,0.012873216263610932,0.0875,0.012873216263610932,0.0,1.8025,0.05041431875324247,1.8025,0.05041431875324247,0.0,results/remote_principal_runs/chessgpt/clean/Chess-50M-bf16_signal2-wipe_bit4_ic1.json,results/remote_principal_runs/chessgpt/deranged/Chess-50M-bf16_signal2-wipe_bit4_deranged_ic1.json,efccb0315f5942b736ffc94c563ee3e6141efe76519ab5ed2374188767655ee8,ca624d6cf7d95e3075098b64d1d01441f8058a2207e4942a11854df5f8478688
chessgpt,ChessGPT 50M,2,0.095,0.01377580223699249,0.09375,0.012609995834634322,0.0012500000000000011,1.70875,0.0467050369852972,1.75125,0.04745728408928721,0.04249999999999998,results/remote_principal_runs/chessgpt/clean/Chess-50M-bf16_signal2-wipe_bit4_ic2.json,results/remote_principal_runs/chessgpt/deranged/Chess-50M-bf16_signal2-wipe_bit4_deranged_ic2.json,cb76f2bcb0dd22bcc4976d13fc87a49c2bcdc70cb3d1638a508c13ed7dfcdc4c,64a9dad08c7cfcb874440ad758df53f1cd764546cdfb205a7d69615a1d1b2da3
chessgpt,ChessGPT 50M,4,0.1175,0.014845585678625622,0.11625,0.014997369297933083,0.0012499999999999872,1.66125,0.050103900884445954,1.73875,0.05276732684937037,0.07750000000000012,results/remote_principal_runs/chessgpt/clean/Chess-50M-bf16_signal2-wipe_bit4_ic4.json,results/remote_principal_runs/chessgpt/deranged/Chess-50M-bf16_signal2-wipe_bit4_deranged_ic4.json,348e40701fbbebc2f6d3c75969317cba98338ca6b28c9d447d06c4cd9ed3bb5b,98fc8e4738c84631c77593780d28e5bda54a08b18d04b58a00fd8e46663d68eb
chessgpt,ChessGPT 50M,8,0.1725,0.021005350448748704,0.175,0.018378044652588188,-0.0025000000000000022,1.6225,0.0641814229392357,1.64875,0.06227725459101372,0.026249999999999885,results/remote_principal_runs/chessgpt/clean/Chess-50M-bf16_signal2-wipe_bit4_ic8.json,results/remote_principal_runs/chessgpt/deranged/Chess-50M-bf16_signal2-wipe_bit4_deranged_ic8.json,11179fda2a07504565200c043bdbaddac5dbd5a019abfac35fc1111ec4e40f8f,4c8216a9cebfad5cfa19175ed565e4d87d5612aabcc1496a0431f276466cb3bc
musicroll,MusicRoll 50M,2,0.1725,0.02699022456783608,0.18,0.026904714017503262,-0.007500000000000007,2.83,0.11940138993827468,2.79375,0.10248452396101156,-0.03624999999999989,results/remote_principal_runs/musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic2.json,results/remote_principal_runs/musicroll/deranged/musicroll-50m_music_slice-pitch_constrained_deranged_ic2.json,5af8706eca25e25ce663cd021bd84bc1977312435c17792d8ec3ab54eb153dc7,8f9d5050efe32e2a9d51761b83fc95da31d0acc95136249874c47f43dea77925
musicroll,MusicRoll 50M,4,0.16875,0.02595249885790763,0.16,0.026357104729028368,0.008750000000000008,2.8475,0.12311174812036633,2.88125,0.1230834769495069,0.03374999999999995,results/remote_principal_runs/musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic4.json,results/remote_principal_runs/musicroll/deranged/musicroll-50m_music_slice-pitch_constrained_deranged_ic4.json,f95b168a9f8684a23cacb840883d1d0361d1069f51ed61c10fc7a8329cc1a77a,ab741de9989ecb22e2e2bd78e10eb6efe11156b5f6898cc7125668621f3a2852
musicroll,MusicRoll 50M,8,0.1725,0.024859453418014328,0.1875,0.02709061673627079,-0.015000000000000013,2.89,0.1211435412052891,2.71875,0.11599339007203832,-0.17125000000000012,results/remote_principal_runs/musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic8.json,results/remote_principal_runs/musicroll/deranged/musicroll-50m_music_slice-pitch_constrained_deranged_ic8.json,59b9881ae129e38c923324ce65635539ec8f626d51c319007b8df4ab9190becc,b1217f55820f3363c96b414306652064f09c571643f44d4239893f37b1144837
musicroll,MusicRoll 50M,16,0.16375,0.025727728919466158,0.1625,0.027206886011902326,0.0012500000000000011,2.8025,0.10726718976462468,2.9075,0.12538602011549788,0.10499999999999998,results/remote_principal_runs/musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic16.json,results/remote_principal_runs/musicroll/deranged/musicroll-50m_music_slice-pitch_constrained_deranged_ic16.json,2c0a614c9077bdfbb6eea9c9b2976e34c8a3844f2e7b9ffecda841f00f037663,8f765288b455367628cfcd8b379e707dbce6e4785c63cc748103129e6d832977
musicroll,MusicRoll 50M,32,0.14875,0.02472672612475183,0.155,0.025630927498716167,-0.0062500000000000056,2.935,0.12795102440568676,2.875,0.1241002974951464,-0.06000000000000005,results/remote_principal_runs/musicroll/clean/musicroll-50m_music_slice-pitch_constrained_clean_ic32.json,results/remote_principal_runs/musicroll/deranged/musicroll-50m_music_slice-pitch_constrained_deranged_ic32.json,8af0fbd60fa38ff097c4cf5b3f8a853a3168cb1dfbb60b740f3c0224f0f49416,4265e3a1fabb98d0e401a0975d913e80e45e568bdb29ae28b5ac9b0bc6b6d943
