run_key,label,family,canonical,condition,shot,model,seed,tasks,trials_per_task,total_predictions,mean_accuracy,accuracy_task_cluster_se,mean_edit_distance,edit_distance_task_cluster_se,path
qwen3_4b,Qwen3 4B,qwen3,False,clean,8,Qwen/Qwen3-4B-Base,130000135,100,128,12800,0.17546875,0.02159801071488478,2.53078125,0.09223201689018126,qwen3_family/qwen3_4b/clean/Qwen3-4B-Base_ic8.json
qwen3_4b,Qwen3 4B,qwen3,False,clean,16,Qwen/Qwen3-4B-Base,1800816625,100,128,12800,0.194375,0.024047019649852747,2.38484375,0.09895239092006494,qwen3_family/qwen3_4b/clean/Qwen3-4B-Base_ic16.json
qwen3_4b,Qwen3 4B,qwen3,False,clean,32,Qwen/Qwen3-4B-Base,2036131999,100,128,12800,0.232734375,0.027549235787934494,2.190390625,0.0967808080466739,qwen3_family/qwen3_4b/clean/Qwen3-4B-Base_ic32.json
qwen3_4b,Qwen3 4B,qwen3,False,clean,64,Qwen/Qwen3-4B-Base,356668454,100,128,12800,0.26484375,0.03056128301965494,2.003125,0.10035448533709257,qwen3_family/qwen3_4b/clean/Qwen3-4B-Base_ic64.json
qwen3_4b,Qwen3 4B,qwen3,False,deranged,1,Qwen/Qwen3-4B-Base,1367458356,100,128,12800,0.136484375,0.01900359044887849,3.2228125,0.06522531153014562,qwen3_family/qwen3_4b/deranged/Qwen3-4B-Base_deranged_ic1.json
qwen3_4b,Qwen3 4B,qwen3,False,deranged,2,Qwen/Qwen3-4B-Base,968855281,100,128,12800,0.1459375,0.02084779327729504,3.116015625,0.08258268800763349,qwen3_family/qwen3_4b/deranged/Qwen3-4B-Base_deranged_ic2.json
qwen3_4b,Qwen3 4B,qwen3,False,deranged,4,Qwen/Qwen3-4B-Base,746107280,100,128,12800,0.14734375,0.02077406935256735,2.978125,0.10412250484326555,qwen3_family/qwen3_4b/deranged/Qwen3-4B-Base_deranged_ic4.json
qwen3_4b,Qwen3 4B,qwen3,False,deranged,8,Qwen/Qwen3-4B-Base,130000135,100,128,12800,0.13125,0.019393930146186244,2.938125,0.10758120959895949,qwen3_family/qwen3_4b/deranged/Qwen3-4B-Base_deranged_ic8.json
qwen3_4b,Qwen3 4B,qwen3,False,deranged,16,Qwen/Qwen3-4B-Base,1800816625,100,128,12800,0.140703125,0.020926783484944027,2.92984375,0.11531858734890528,qwen3_family/qwen3_4b/deranged/Qwen3-4B-Base_deranged_ic16.json
qwen3_4b,Qwen3 4B,qwen3,False,deranged,32,Qwen/Qwen3-4B-Base,2036131999,100,128,12800,0.1521875,0.022960067803507605,2.928359375,0.11841346596704598,qwen3_family/qwen3_4b/deranged/Qwen3-4B-Base_deranged_ic32.json
qwen3_4b,Qwen3 4B,qwen3,False,deranged,64,Qwen/Qwen3-4B-Base,356668454,100,128,12800,0.16046875,0.024445753106290512,2.920390625,0.123749301279067,qwen3_family/qwen3_4b/deranged/Qwen3-4B-Base_deranged_ic64.json
qwen3_8b,Qwen3 8B,qwen3,False,clean,1,Qwen/Qwen3-8B-Base,1579138366,100,128,12800,0.143046875,0.01989286298577144,3.224453125,0.06862621350980729,qwen3_family/qwen3_8b/clean/Qwen3-8B-Base_ic1.json
qwen3_8b,Qwen3 8B,qwen3,False,clean,2,Qwen/Qwen3-8B-Base,1685574146,100,128,12800,0.1571875,0.021313211372499412,3.0240625,0.07150673525307269,qwen3_family/qwen3_8b/clean/Qwen3-8B-Base_ic2.json
qwen3_8b,Qwen3 8B,qwen3,False,clean,4,Qwen/Qwen3-8B-Base,479493013,100,128,12800,0.1578125,0.019834918350053344,2.79984375,0.08787634248430325,qwen3_family/qwen3_8b/clean/Qwen3-8B-Base_ic4.json
qwen3_8b,Qwen3 8B,qwen3,False,clean,8,Qwen/Qwen3-8B-Base,1779817577,100,128,12800,0.176875,0.02140938905502901,2.50734375,0.09231974149094643,qwen3_family/qwen3_8b/clean/Qwen3-8B-Base_ic8.json
qwen3_8b,Qwen3 8B,qwen3,False,clean,16,Qwen/Qwen3-8B-Base,1427696607,100,128,12800,0.216953125,0.025443134805364653,2.238515625,0.09573765288817052,qwen3_family/qwen3_8b/clean/Qwen3-8B-Base_ic16.json
qwen3_8b,Qwen3 8B,qwen3,False,clean,32,Qwen/Qwen3-8B-Base,1351863647,100,128,12800,0.258203125,0.028457406929204072,2.038359375,0.09855280337949572,qwen3_family/qwen3_8b/clean/Qwen3-8B-Base_ic32.json
qwen3_8b,Qwen3 8B,qwen3,False,clean,64,Qwen/Qwen3-8B-Base,2010899199,100,128,12800,0.30078125,0.030690320367885694,1.845703125,0.103260641623071,qwen3_family/qwen3_8b/clean/Qwen3-8B-Base_ic64.json
qwen3_8b,Qwen3 8B,qwen3,False,deranged,1,Qwen/Qwen3-8B-Base,1579138366,100,128,12800,0.143046875,0.01989286298577144,3.224453125,0.06862621350980729,qwen3_family/qwen3_8b/deranged/Qwen3-8B-Base_deranged_ic1.json
qwen3_8b,Qwen3 8B,qwen3,False,deranged,2,Qwen/Qwen3-8B-Base,1685574146,100,128,12800,0.14921875,0.021710209697233546,3.134296875,0.0854873494243238,qwen3_family/qwen3_8b/deranged/Qwen3-8B-Base_deranged_ic2.json
qwen3_8b,Qwen3 8B,qwen3,False,deranged,4,Qwen/Qwen3-8B-Base,479493013,100,128,12800,0.1375,0.019638750872370176,3.0615625,0.10146570999799749,qwen3_family/qwen3_8b/deranged/Qwen3-8B-Base_deranged_ic4.json
qwen3_8b,Qwen3 8B,qwen3,False,deranged,8,Qwen/Qwen3-8B-Base,1779817577,100,128,12800,0.13046875,0.018872410550101727,2.986640625,0.10549451348956837,qwen3_family/qwen3_8b/deranged/Qwen3-8B-Base_deranged_ic8.json
qwen3_8b,Qwen3 8B,qwen3,False,deranged,16,Qwen/Qwen3-8B-Base,1427696607,100,128,12800,0.140234375,0.02154970267610446,2.967421875,0.11483046561961859,qwen3_family/qwen3_8b/deranged/Qwen3-8B-Base_deranged_ic16.json
qwen3_8b,Qwen3 8B,qwen3,False,deranged,32,Qwen/Qwen3-8B-Base,1351863647,100,128,12800,0.145859375,0.022783124756154804,2.98375,0.11796891618992911,qwen3_family/qwen3_8b/deranged/Qwen3-8B-Base_deranged_ic32.json
qwen3_8b,Qwen3 8B,qwen3,False,deranged,64,Qwen/Qwen3-8B-Base,2010899199,100,128,12800,0.161640625,0.02462498252471756,2.9159375,0.11645245697552982,qwen3_family/qwen3_8b/deranged/Qwen3-8B-Base_deranged_ic64.json
evo2_1b_base,Evo2 1B base,evo2,False,clean,1,arcinstitute/evo2_1b_base,42,100,128,12800,0.12578125,0.017150334300511993,3.213515625,0.06430648205501635,evo2_family/evo2_1b_base/clean/evo2_1b_base_ic1.json
evo2_1b_base,Evo2 1B base,evo2,False,clean,2,arcinstitute/evo2_1b_base,42,100,128,12800,0.152578125,0.020041305581998122,2.950078125,0.068336329990043,evo2_family/evo2_1b_base/clean/evo2_1b_base_ic2.json
evo2_1b_base,Evo2 1B base,evo2,False,clean,4,arcinstitute/evo2_1b_base,42,100,128,12800,0.166796875,0.021944889424539635,2.770703125,0.08735490138095853,evo2_family/evo2_1b_base/clean/evo2_1b_base_ic4.json
evo2_1b_base,Evo2 1B base,evo2,False,clean,8,arcinstitute/evo2_1b_base,42,100,128,12800,0.196640625,0.024031574223079156,2.528359375,0.09629385237320683,evo2_family/evo2_1b_base/clean/evo2_1b_base_ic8.json
evo2_1b_base,Evo2 1B base,evo2,False,clean,16,arcinstitute/evo2_1b_base,42,100,128,12800,0.217890625,0.024290276780352466,2.334609375,0.100081535314157,evo2_family/evo2_1b_base/clean/evo2_1b_base_ic16.json
evo2_1b_base,Evo2 1B base,evo2,False,clean,32,arcinstitute/evo2_1b_base,42,100,128,12800,0.247109375,0.024422346763669497,2.131328125,0.10764119427083778,evo2_family/evo2_1b_base/clean/evo2_1b_base_ic32.json
evo2_1b_base,Evo2 1B base,evo2,False,clean,64,arcinstitute/evo2_1b_base,42,100,128,12800,0.28140625,0.02466357942423976,1.924765625,0.10384174317950637,evo2_family/evo2_1b_base/clean/evo2_1b_base_ic64.json
evo2_1b_base,Evo2 1B base,evo2,False,deranged,1,arcinstitute/evo2_1b_base,42,100,128,12800,0.12578125,0.017150334300511993,3.213515625,0.06430648205501635,evo2_family/evo2_1b_base/deranged/evo2_1b_base_deranged_ic1.json
evo2_1b_base,Evo2 1B base,evo2,False,deranged,2,arcinstitute/evo2_1b_base,42,100,128,12800,0.1425,0.020326796639317316,3.10125,0.07204625581826272,evo2_family/evo2_1b_base/deranged/evo2_1b_base_deranged_ic2.json
evo2_1b_base,Evo2 1B base,evo2,False,deranged,4,arcinstitute/evo2_1b_base,42,100,128,12800,0.15109375,0.022068112920583655,3.009921875,0.09087675751870831,evo2_family/evo2_1b_base/deranged/evo2_1b_base_deranged_ic4.json
evo2_1b_base,Evo2 1B base,evo2,False,deranged,8,arcinstitute/evo2_1b_base,42,100,128,12800,0.16265625,0.023419442749348783,2.90171875,0.10300501537915877,evo2_family/evo2_1b_base/deranged/evo2_1b_base_deranged_ic8.json
evo2_1b_base,Evo2 1B base,evo2,False,deranged,16,arcinstitute/evo2_1b_base,42,100,128,12800,0.165625,0.023797995678775555,2.868203125,0.11345870347642344,evo2_family/evo2_1b_base/deranged/evo2_1b_base_deranged_ic16.json
evo2_1b_base,Evo2 1B base,evo2,False,deranged,32,arcinstitute/evo2_1b_base,42,100,128,12800,0.164453125,0.02408726194389384,2.869296875,0.11860999308812632,evo2_family/evo2_1b_base/deranged/evo2_1b_base_deranged_ic32.json
evo2_1b_base,Evo2 1B base,evo2,False,deranged,64,arcinstitute/evo2_1b_base,42,100,128,12800,0.173203125,0.024960031329384534,2.823046875,0.11697178035443345,evo2_family/evo2_1b_base/deranged/evo2_1b_base_deranged_ic64.json
evo2_7b,Evo2 7B,evo2,False,clean,1,arcinstitute/evo2_7b,42,100,128,12800,0.129453125,0.017695884313430395,3.243515625,0.05808231712796723,evo2_family/evo2_7b/clean/evo2_7b_ic1.json
evo2_7b,Evo2 7B,evo2,False,clean,2,arcinstitute/evo2_7b,42,100,128,12800,0.155546875,0.020180373198163116,2.914609375,0.06763401506625787,evo2_family/evo2_7b/clean/evo2_7b_ic2.json
evo2_7b,Evo2 7B,evo2,False,clean,4,arcinstitute/evo2_7b,42,100,128,12800,0.184296875,0.022923147919149338,2.615546875,0.09161811454973412,evo2_family/evo2_7b/clean/evo2_7b_ic4.json
evo2_7b,Evo2 7B,evo2,False,clean,8,arcinstitute/evo2_7b,42,100,128,12800,0.216015625,0.024089821321456824,2.34078125,0.09855547358868391,evo2_family/evo2_7b/clean/evo2_7b_ic8.json
evo2_7b,Evo2 7B,evo2,False,clean,16,arcinstitute/evo2_7b,42,100,128,12800,0.2421875,0.023950869637819592,2.10625,0.09748991516171628,evo2_family/evo2_7b/clean/evo2_7b_ic16.json
evo2_7b,Evo2 7B,evo2,False,clean,32,arcinstitute/evo2_7b,42,100,128,12800,0.282265625,0.024586135712366182,1.856171875,0.09912049954028365,evo2_family/evo2_7b/clean/evo2_7b_ic32.json
evo2_7b,Evo2 7B,evo2,False,clean,64,arcinstitute/evo2_7b,42,100,128,12800,0.345,0.026486662014644852,1.56546875,0.09726260815115709,evo2_family/evo2_7b/clean/evo2_7b_ic64.json
evo2_7b,Evo2 7B,evo2,False,deranged,1,arcinstitute/evo2_7b,42,100,128,12800,0.129453125,0.017695884313430395,3.243515625,0.05808231712796723,evo2_family/evo2_7b/deranged/evo2_7b_deranged_ic1.json
evo2_7b,Evo2 7B,evo2,False,deranged,2,arcinstitute/evo2_7b,42,100,128,12800,0.146796875,0.02081269544784544,3.065078125,0.07436344174457607,evo2_family/evo2_7b/deranged/evo2_7b_deranged_ic2.json
evo2_7b,Evo2 7B,evo2,False,deranged,4,arcinstitute/evo2_7b,42,100,128,12800,0.152578125,0.02254986205512173,2.974609375,0.09721407945670271,evo2_family/evo2_7b/deranged/evo2_7b_deranged_ic4.json
evo2_7b,Evo2 7B,evo2,False,deranged,8,arcinstitute/evo2_7b,42,100,128,12800,0.158984375,0.02328188421743089,2.89109375,0.10485601802029583,evo2_family/evo2_7b/deranged/evo2_7b_deranged_ic8.json
evo2_7b,Evo2 7B,evo2,False,deranged,16,arcinstitute/evo2_7b,42,100,128,12800,0.1528125,0.022429755405639584,2.90453125,0.11264111191529162,evo2_family/evo2_7b/deranged/evo2_7b_deranged_ic16.json
evo2_7b,Evo2 7B,evo2,False,deranged,32,arcinstitute/evo2_7b,42,100,128,12800,0.151640625,0.0231295784331813,2.89578125,0.11452182943879392,evo2_family/evo2_7b/deranged/evo2_7b_deranged_ic32.json
evo2_7b,Evo2 7B,evo2,False,deranged,64,arcinstitute/evo2_7b,42,100,128,12800,0.152578125,0.0233017573207542,2.858203125,0.11271562217152671,evo2_family/evo2_7b/deranged/evo2_7b_deranged_ic64.json
nextterm_47m,NextTerm 47M,nextterm,False,clean,1,N8Programs/NextTerm-47M,42,100,128,12800,0.09671875,0.01289607848753612,3.17140625,0.06720298924405439,nextterm_family/nextterm_47m/clean/NextTerm-47M_ic1.json
nextterm_47m,NextTerm 47M,nextterm,False,clean,2,N8Programs/NextTerm-47M,42,100,128,12800,0.14265625,0.018671784198988888,2.9075,0.0891453019753014,nextterm_family/nextterm_47m/clean/NextTerm-47M_ic2.json
nextterm_47m,NextTerm 47M,nextterm,False,clean,4,N8Programs/NextTerm-47M,42,100,128,12800,0.186015625,0.02343478914246912,2.618203125,0.10203698017799187,nextterm_family/nextterm_47m/clean/NextTerm-47M_ic4.json
nextterm_47m,NextTerm 47M,nextterm,False,clean,8,N8Programs/NextTerm-47M,42,100,128,12800,0.2296875,0.026858634096629263,2.400546875,0.10626699158317272,nextterm_family/nextterm_47m/clean/NextTerm-47M_ic8.json
nextterm_47m,NextTerm 47M,nextterm,False,clean,16,N8Programs/NextTerm-47M,42,100,128,12800,0.264453125,0.028909848900656794,2.24265625,0.11019236101283955,nextterm_family/nextterm_47m/clean/NextTerm-47M_ic16.json
nextterm_47m,NextTerm 47M,nextterm,False,clean,32,N8Programs/NextTerm-47M,42,100,128,12800,0.216796875,0.025459248272116784,2.454296875,0.10044367076616392,nextterm_family/nextterm_47m/clean/NextTerm-47M_ic32.json
nextterm_47m,NextTerm 47M,nextterm,False,clean,64,N8Programs/NextTerm-47M,42,100,128,12800,0.1471875,0.020767153407946694,2.821484375,0.0828554728620104,nextterm_family/nextterm_47m/clean/NextTerm-47M_ic64.json
nextterm_47m,NextTerm 47M,nextterm,False,deranged,1,N8Programs/NextTerm-47M,42,100,128,12800,0.09671875,0.01289607848753612,3.17140625,0.06720298924405439,nextterm_family/nextterm_47m/deranged/NextTerm-47M_ic1.json
nextterm_47m,NextTerm 47M,nextterm,False,deranged,2,N8Programs/NextTerm-47M,42,100,128,12800,0.112421875,0.01591503812703788,3.130625,0.07189216006176166,nextterm_family/nextterm_47m/deranged/NextTerm-47M_ic2.json
nextterm_47m,NextTerm 47M,nextterm,False,deranged,4,N8Programs/NextTerm-47M,42,100,128,12800,0.130390625,0.019457307950543717,2.9846875,0.08782498215053142,nextterm_family/nextterm_47m/deranged/NextTerm-47M_ic4.json
nextterm_47m,NextTerm 47M,nextterm,False,deranged,8,N8Programs/NextTerm-47M,42,100,128,12800,0.1390625,0.021582756551612254,2.91484375,0.0987994325813327,nextterm_family/nextterm_47m/deranged/NextTerm-47M_ic8.json
nextterm_47m,NextTerm 47M,nextterm,False,deranged,16,N8Programs/NextTerm-47M,42,100,128,12800,0.144765625,0.022546854437470062,2.915546875,0.1062886780067541,nextterm_family/nextterm_47m/deranged/NextTerm-47M_ic16.json
nextterm_47m,NextTerm 47M,nextterm,False,deranged,32,N8Programs/NextTerm-47M,42,100,128,12800,0.147734375,0.022420896113323912,2.910234375,0.09714506328277242,nextterm_family/nextterm_47m/deranged/NextTerm-47M_ic32.json
nextterm_47m,NextTerm 47M,nextterm,False,deranged,64,N8Programs/NextTerm-47M,42,100,128,12800,0.132578125,0.019634184248659835,3.02796875,0.08580095471093963,nextterm_family/nextterm_47m/deranged/NextTerm-47M_ic64.json
imagegpt_small,ImageGPT small,imagegpt,False,clean,1,models/imagegpt-small-bf16,42,100,128,12800,0.186328125,0.02247617476956295,2.868203125,0.07677789472671896,imagegpt_family/imagegpt_small/clean/imagegpt-small-bf16_1shot_leftpad_clean.json
imagegpt_small,ImageGPT small,imagegpt,False,clean,2,models/imagegpt-small-bf16,42,100,128,12800,0.23734375,0.023164386205409344,2.493203125,0.08551734232057827,imagegpt_family/imagegpt_small/clean/imagegpt-small-bf16_2shot_leftpad_clean.json
imagegpt_small,ImageGPT small,imagegpt,False,clean,4,models/imagegpt-small-bf16,42,100,128,12800,0.293125,0.02633042558624965,2.2784375,0.10687267177672552,imagegpt_family/imagegpt_small/clean/imagegpt-small-bf16_4shot_leftpad_clean.json
imagegpt_small,ImageGPT small,imagegpt,False,clean,8,models/imagegpt-small-bf16,42,100,128,12800,0.320703125,0.028423807050990513,2.13234375,0.113231731165726,imagegpt_family/imagegpt_small/clean/imagegpt-small-bf16_8shot_leftpad_clean.json
imagegpt_small,ImageGPT small,imagegpt,False,clean,16,models/imagegpt-small-bf16,42,100,128,12800,0.3415625,0.029695406974672267,2.024375,0.11883170409931738,imagegpt_family/imagegpt_small/clean/imagegpt-small-bf16_16shot_leftpad_clean.json
imagegpt_small,ImageGPT small,imagegpt,False,clean,31,models/imagegpt-small-bf16,42,100,128,12800,0.351875,0.03089482504638058,1.9815625,0.12587218993558225,imagegpt_family/imagegpt_small/clean/imagegpt-small-bf16_31shot_leftpad_clean.json
imagegpt_small,ImageGPT small,imagegpt,False,deranged,1,models/imagegpt-small-bf16,42,100,128,12800,0.186328125,0.02247617476956295,2.868203125,0.07677789472671896,imagegpt_family/imagegpt_small/deranged/imagegpt-small-bf16_1shot_leftpad_deranged.json
imagegpt_small,ImageGPT small,imagegpt,False,deranged,2,models/imagegpt-small-bf16,42,100,128,12800,0.176796875,0.024134638019819066,2.94734375,0.090107835415326,imagegpt_family/imagegpt_small/deranged/imagegpt-small-bf16_2shot_leftpad_deranged.json
imagegpt_small,ImageGPT small,imagegpt,False,deranged,4,models/imagegpt-small-bf16,42,100,128,12800,0.179609375,0.0249166299972968,2.920859375,0.09703166140739325,imagegpt_family/imagegpt_small/deranged/imagegpt-small-bf16_4shot_leftpad_deranged.json
imagegpt_small,ImageGPT small,imagegpt,False,deranged,8,models/imagegpt-small-bf16,42,100,128,12800,0.18515625,0.02563448237803472,2.88828125,0.1059756221726043,imagegpt_family/imagegpt_small/deranged/imagegpt-small-bf16_8shot_leftpad_deranged.json
imagegpt_small,ImageGPT small,imagegpt,False,deranged,16,models/imagegpt-small-bf16,42,100,128,12800,0.187734375,0.025846440335994824,2.861875,0.11452574094988406,imagegpt_family/imagegpt_small/deranged/imagegpt-small-bf16_16shot_leftpad_deranged.json
imagegpt_small,ImageGPT small,imagegpt,False,deranged,31,models/imagegpt-small-bf16,42,100,128,12800,0.182578125,0.026000359047379424,2.865,0.1165174488791618,imagegpt_family/imagegpt_small/deranged/imagegpt-small-bf16_31shot_leftpad_deranged.json
imagegpt_medium,ImageGPT medium,imagegpt,False,clean,1,models/imagegpt-medium-bf16,42,100,128,12800,0.1890625,0.02181064668257503,2.82703125,0.07904914429104908,imagegpt_family/imagegpt_medium/clean/imagegpt-medium-bf16_1shot_leftpad_clean.json
imagegpt_medium,ImageGPT medium,imagegpt,False,clean,2,models/imagegpt-medium-bf16,42,100,128,12800,0.27,0.024031898749633292,2.3909375,0.09664070570036153,imagegpt_family/imagegpt_medium/clean/imagegpt-medium-bf16_2shot_leftpad_clean.json
imagegpt_medium,ImageGPT medium,imagegpt,False,clean,4,models/imagegpt-medium-bf16,42,100,128,12800,0.336953125,0.027575039798669387,2.17890625,0.11786799999065092,imagegpt_family/imagegpt_medium/clean/imagegpt-medium-bf16_4shot_leftpad_clean.json
imagegpt_medium,ImageGPT medium,imagegpt,False,clean,8,models/imagegpt-medium-bf16,42,100,128,12800,0.378671875,0.03038972426997354,1.976328125,0.12387278085832645,imagegpt_family/imagegpt_medium/clean/imagegpt-medium-bf16_8shot_leftpad_clean.json
imagegpt_medium,ImageGPT medium,imagegpt,False,clean,16,models/imagegpt-medium-bf16,42,100,128,12800,0.4078125,0.03222649673814839,1.857890625,0.13193937855252877,imagegpt_family/imagegpt_medium/clean/imagegpt-medium-bf16_16shot_leftpad_clean.json
imagegpt_medium,ImageGPT medium,imagegpt,False,clean,31,models/imagegpt-medium-bf16,42,100,128,12800,0.42203125,0.0334186696187588,1.772109375,0.13550123265475783,imagegpt_family/imagegpt_medium/clean/imagegpt-medium-bf16_31shot_leftpad_clean.json
imagegpt_medium,ImageGPT medium,imagegpt,False,deranged,1,models/imagegpt-medium-bf16,42,100,128,12800,0.1890625,0.02181064668257503,2.82703125,0.07904914429104908,imagegpt_family/imagegpt_medium/deranged/imagegpt-medium-bf16_1shot_leftpad_deranged.json
imagegpt_medium,ImageGPT medium,imagegpt,False,deranged,2,models/imagegpt-medium-bf16,42,100,128,12800,0.17875,0.023953515655274378,2.9609375,0.08853205718798626,imagegpt_family/imagegpt_medium/deranged/imagegpt-medium-bf16_2shot_leftpad_deranged.json
imagegpt_medium,ImageGPT medium,imagegpt,False,deranged,4,models/imagegpt-medium-bf16,42,100,128,12800,0.1815625,0.025175245941342277,2.947109375,0.09577206018116091,imagegpt_family/imagegpt_medium/deranged/imagegpt-medium-bf16_4shot_leftpad_deranged.json
imagegpt_medium,ImageGPT medium,imagegpt,False,deranged,8,models/imagegpt-medium-bf16,42,100,128,12800,0.18234375,0.02557662905844036,2.93515625,0.10783025421996391,imagegpt_family/imagegpt_medium/deranged/imagegpt-medium-bf16_8shot_leftpad_deranged.json
imagegpt_medium,ImageGPT medium,imagegpt,False,deranged,16,models/imagegpt-medium-bf16,42,100,128,12800,0.188203125,0.026434325474076554,2.844765625,0.11356667688951608,imagegpt_family/imagegpt_medium/deranged/imagegpt-medium-bf16_16shot_leftpad_deranged.json
imagegpt_medium,ImageGPT medium,imagegpt,False,deranged,31,models/imagegpt-medium-bf16,42,100,128,12800,0.18484375,0.025967750211703933,2.857734375,0.11576553612702811,imagegpt_family/imagegpt_medium/deranged/imagegpt-medium-bf16_31shot_leftpad_deranged.json
progen2_small,ProGen2 small,progen2,False,clean,1,models/ProGen2-small-bf16,42,100,128,12800,0.116484375,0.015634504290577608,3.131171875,0.057410591853387836,progen2_family/progen2_small/clean/ProGen2-small-bf16_ic1.json
progen2_small,ProGen2 small,progen2,False,clean,2,models/ProGen2-small-bf16,42,100,128,12800,0.127578125,0.016963304413772452,2.963515625,0.06609819320186429,progen2_family/progen2_small/clean/ProGen2-small-bf16_ic2.json
progen2_small,ProGen2 small,progen2,False,clean,4,models/ProGen2-small-bf16,42,100,128,12800,0.153125,0.01836327831652897,2.760546875,0.07714748103469879,progen2_family/progen2_small/clean/ProGen2-small-bf16_ic4.json
progen2_small,ProGen2 small,progen2,False,clean,8,models/ProGen2-small-bf16,42,100,128,12800,0.178203125,0.021166458059678768,2.615390625,0.08615058057517586,progen2_family/progen2_small/clean/ProGen2-small-bf16_ic8.json
progen2_small,ProGen2 small,progen2,False,clean,16,models/ProGen2-small-bf16,42,100,128,12800,0.192890625,0.021919961628235157,2.5196875,0.09246571931660605,progen2_family/progen2_small/clean/ProGen2-small-bf16_ic16.json
progen2_small,ProGen2 small,progen2,False,clean,32,models/ProGen2-small-bf16,42,100,128,12800,0.204921875,0.022319962383078498,2.476171875,0.09206378762280827,progen2_family/progen2_small/clean/ProGen2-small-bf16_ic32.json
progen2_small,ProGen2 small,progen2,False,clean,48,models/ProGen2-small-bf16,42,100,128,12800,0.208671875,0.023012855284496325,2.458671875,0.09230902091341972,progen2_family/progen2_small/clean/ProGen2-small-bf16_ic48.json
progen2_small,ProGen2 small,progen2,False,deranged,1,models/ProGen2-small-bf16,42,100,128,12800,0.116484375,0.015634504290577608,3.131171875,0.057410591853387836,progen2_family/progen2_small/deranged/ProGen2-small-bf16_ic1.json
progen2_small,ProGen2 small,progen2,False,deranged,2,models/ProGen2-small-bf16,42,100,128,12800,0.12015625,0.01681389898097852,3.153046875,0.06593177520372376,progen2_family/progen2_small/deranged/ProGen2-small-bf16_ic2.json
progen2_small,ProGen2 small,progen2,False,deranged,4,models/ProGen2-small-bf16,42,100,128,12800,0.13359375,0.019511353502075515,3.041640625,0.07895323719449616,progen2_family/progen2_small/deranged/ProGen2-small-bf16_ic4.json
progen2_small,ProGen2 small,progen2,False,deranged,8,models/ProGen2-small-bf16,42,100,128,12800,0.1440625,0.02107235049007983,3.028203125,0.09227232009745469,progen2_family/progen2_small/deranged/ProGen2-small-bf16_ic8.json
progen2_small,ProGen2 small,progen2,False,deranged,16,models/ProGen2-small-bf16,42,100,128,12800,0.14609375,0.02124315773867499,3.023984375,0.09838457916641072,progen2_family/progen2_small/deranged/ProGen2-small-bf16_ic16.json
progen2_small,ProGen2 small,progen2,False,deranged,32,models/ProGen2-small-bf16,42,100,128,12800,0.1496875,0.022482577341868096,3.007421875,0.0973915525690878,progen2_family/progen2_small/deranged/ProGen2-small-bf16_ic32.json
progen2_small,ProGen2 small,progen2,False,deranged,48,models/ProGen2-small-bf16,42,100,128,12800,0.158046875,0.02274705196473451,2.996640625,0.09953432444498818,progen2_family/progen2_small/deranged/ProGen2-small-bf16_ic48.json
progen2_medium,ProGen2 medium,progen2,False,clean,1,models/ProGen2-medium-bf16,42,100,128,12800,0.11796875,0.01577676453907259,3.130625,0.057478504745109585,progen2_family/progen2_medium/clean/ProGen2-medium-bf16_ic1.json
progen2_medium,ProGen2 medium,progen2,False,clean,2,models/ProGen2-medium-bf16,42,100,128,12800,0.1303125,0.017096464604036434,2.964453125,0.06377742595197627,progen2_family/progen2_medium/clean/ProGen2-medium-bf16_ic2.json
progen2_medium,ProGen2 medium,progen2,False,clean,4,models/ProGen2-medium-bf16,42,100,128,12800,0.1559375,0.019386909829244906,2.766484375,0.08256264234103586,progen2_family/progen2_medium/clean/ProGen2-medium-bf16_ic4.json
progen2_medium,ProGen2 medium,progen2,False,clean,8,models/ProGen2-medium-bf16,42,100,128,12800,0.17859375,0.021019533673445664,2.5840625,0.09032265723525786,progen2_family/progen2_medium/clean/ProGen2-medium-bf16_ic8.json
progen2_medium,ProGen2 medium,progen2,False,clean,16,models/ProGen2-medium-bf16,42,100,128,12800,0.2,0.022051282845364405,2.446875,0.09625820620844974,progen2_family/progen2_medium/clean/ProGen2-medium-bf16_ic16.json
progen2_medium,ProGen2 medium,progen2,False,clean,32,models/ProGen2-medium-bf16,42,100,128,12800,0.22234375,0.022942591439784076,2.30625,0.0949691224200056,progen2_family/progen2_medium/clean/ProGen2-medium-bf16_ic32.json
progen2_medium,ProGen2 medium,progen2,False,clean,48,models/ProGen2-medium-bf16,42,100,128,12800,0.22640625,0.023418810940929406,2.285546875,0.09459011564328922,progen2_family/progen2_medium/clean/ProGen2-medium-bf16_ic48.json
progen2_medium,ProGen2 medium,progen2,False,deranged,1,models/ProGen2-medium-bf16,42,100,128,12800,0.11796875,0.01577676453907259,3.130625,0.057478504745109585,progen2_family/progen2_medium/deranged/ProGen2-medium-bf16_ic1.json
progen2_medium,ProGen2 medium,progen2,False,deranged,2,models/ProGen2-medium-bf16,42,100,128,12800,0.121640625,0.017378435760854898,3.149921875,0.06648337349689008,progen2_family/progen2_medium/deranged/ProGen2-medium-bf16_ic2.json
progen2_medium,ProGen2 medium,progen2,False,deranged,4,models/ProGen2-medium-bf16,42,100,128,12800,0.139296875,0.020361626865821606,3.020546875,0.08753611373417426,progen2_family/progen2_medium/deranged/ProGen2-medium-bf16_ic4.json
